ts_ms,metric_group,metric_name,metric_numeric_value,metric_text,labels
1779380860118,runtime,runtime_profile,,dry_run,{}
1779380860118,runtime,process_start_ts,1779380529.0,,{}
1779380860118,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380860118,runtime,pid,42498.0,,{}
1779380860118,runtime,heartbeat_age_seconds,0.0,,{}
1779380860118,market_data,ws_connected,0.0,,{}
1779380860118,market_data,ws_disconnect_count,0.0,,{}
1779380860118,market_data,poll_ok,751.0,,{}
1779380860118,market_data,poll_err,0.0,,{}
1779380860118,market_data,poll_backoff_s,0.0,,{}
1779380860118,market_data,active_symbols,3.0,,{}
1779380860118,market_data,ready_symbols,3.0,,{}
1779380860118,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380860118,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380860118,market_data,stale_global,0.0,,{}
1779380860118,ml,feature_updates,744.0,,{}
1779380860118,ml,prediction_count,0.0,,{}
1779380860118,ml,candidate_count,1.0,,{}
1779380860118,ml,ranking_count,1.0,,{}
1779380860118,ml,signal_count,0.0,,{}
1779380860118,ml,inference_failures,0.0,,{}
1779380860118,ml,fallback_predictions,0.0,,{}
1779380860118,ml,last_refresh_ts_ms,,,{}
1779380860118,ml,last_ranking_ts_ms,1779380812000.0,,{}
1779380860118,ml,top_symbols,,,"{""value_json"": ""[\""ETHUSDT\""]""}"
1779380860118,ml,shadow_prediction_count,3.0,,{}
1779380860118,ml,shadow_candidate_count,3.0,,{}
1779380860118,ml,shadow_signal_count,0.0,,{}
1779380860118,ml,shadow_would_trade_count,0.0,,{}
1779380860118,ml,shadow_blocked_execution_count,0.0,,{}
1779380860118,ml,parity_check_count,0.0,,{}
1779380860118,ml,parity_failure_count,0.0,,{}
1779380860118,execution,fills,0.0,,{}
1779380860118,execution,open_positions,0.0,,{}
1779380860118,execution,exposure,0.0,,{}
1779380860118,execution,realized_pnl,0.0,,{}
1779380860118,execution,unrealized_pnl,0.0,,{}
1779380860118,execution,equity,100.0,,{}
1779380860118,execution,cash,100.0,,{}
1779380860118,execution,rejected_orders,0.0,,{}
1779380860118,execution,open_orders,0.0,,{}
1779380860118,execution,broker_realized_pnl,0.0,,{}
1779380860118,execution,broker_trades,0.0,,{}
1779380860118,execution,broker_wins,0.0,,{}
1779380860118,execution,broker_losses,0.0,,{}
1779380860118,execution,broker_win_rate,0.0,,{}
1779380860118,execution,broker_avg_hold_s,0.0,,{}
1779380860118,execution,broker_current_losing_streak,0.0,,{}
1779380860118,execution,broker_worst_losing_streak,0.0,,{}
1779380860118,execution,broker_open_orders,0.0,,{}
1779380860118,execution,broker_broker_mode,,live_alpaca,{}
1779380860118,safety,safe_mode,0.0,,{}
1779380860118,safety,kill_switch,0.0,,{}
1779380860118,safety,runtime_health_status,,OK,{}
1779380860118,safety,api_errors,0.0,,{}
1779380860118,safety,order_rejections,0.0,,{}
1779380860118,safety,stale_data_violations,0.0,,{}
1779380860118,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380860118,system,rss_memory_mb,92.875,,{}
1779380860118,system,thread_count,2.0,,{}
1779380860118,system,sqlite_size_mb,1884.562,,{}
1779380875144,runtime,uptime_seconds,345.62,,{}
1779380875144,runtime,runtime_profile,,dry_run,{}
1779380875144,runtime,process_start_ts,1779380529.0,,{}
1779380875144,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380875144,runtime,pid,42498.0,,{}
1779380875144,runtime,heartbeat_age_seconds,5.004,,{}
1779380875144,market_data,ws_connected,0.0,,{}
1779380875144,market_data,ws_disconnect_count,0.0,,{}
1779380875144,market_data,poll_ok,782.0,,{}
1779380875144,market_data,poll_err,0.0,,{}
1779380875144,market_data,poll_backoff_s,0.0,,{}
1779380875144,market_data,active_symbols,3.0,,{}
1779380875144,market_data,ready_symbols,3.0,,{}
1779380875144,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380875144,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380875144,market_data,stale_global,0.0,,{}
1779380875144,ml,feature_updates,775.0,,{}
1779380875144,ml,prediction_count,0.0,,{}
1779380875144,ml,candidate_count,2.0,,{}
1779380875144,ml,ranking_count,1.0,,{}
1779380875144,ml,signal_count,0.0,,{}
1779380875144,ml,inference_failures,0.0,,{}
1779380875144,ml,fallback_predictions,0.0,,{}
1779380875144,ml,last_refresh_ts_ms,,,{}
1779380875144,ml,last_ranking_ts_ms,1779380872000.0,,{}
1779380875144,ml,top_symbols,,,"{""value_json"": ""[\""BTCUSDT\""]""}"
1779380875144,ml,shadow_prediction_count,5.0,,{}
1779380875144,ml,shadow_candidate_count,5.0,,{}
1779380875144,ml,shadow_signal_count,0.0,,{}
1779380875144,ml,shadow_would_trade_count,0.0,,{}
1779380875144,ml,shadow_blocked_execution_count,0.0,,{}
1779380875144,ml,parity_check_count,0.0,,{}
1779380875144,ml,parity_failure_count,0.0,,{}
1779380875144,execution,fills,0.0,,{}
1779380875144,execution,open_positions,0.0,,{}
1779380875144,execution,exposure,0.0,,{}
1779380875144,execution,realized_pnl,0.0,,{}
1779380875144,execution,unrealized_pnl,0.0,,{}
1779380875144,execution,equity,100.0,,{}
1779380875144,execution,cash,100.0,,{}
1779380875144,execution,rejected_orders,0.0,,{}
1779380875144,execution,open_orders,0.0,,{}
1779380875144,execution,broker_realized_pnl,0.0,,{}
1779380875144,execution,broker_trades,0.0,,{}
1779380875144,execution,broker_wins,0.0,,{}
1779380875144,execution,broker_losses,0.0,,{}
1779380875144,execution,broker_win_rate,0.0,,{}
1779380875144,execution,broker_avg_hold_s,0.0,,{}
1779380875144,execution,broker_current_losing_streak,0.0,,{}
1779380875144,execution,broker_worst_losing_streak,0.0,,{}
1779380875144,execution,broker_open_orders,0.0,,{}
1779380875144,execution,broker_broker_mode,,live_alpaca,{}
1779380875144,safety,safe_mode,0.0,,{}
1779380875144,safety,kill_switch,0.0,,{}
1779380875144,safety,runtime_health_status,,OK,{}
1779380875144,safety,api_errors,0.0,,{}
1779380875144,safety,order_rejections,0.0,,{}
1779380875144,safety,stale_data_violations,0.0,,{}
1779380875144,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380875144,system,rss_memory_mb,92.883,,{}
1779380875144,system,thread_count,2.0,,{}
1779380875144,system,sqlite_size_mb,1884.562,,{}
1779380890161,runtime,uptime_seconds,360.638,,{}
1779380890161,runtime,runtime_profile,,dry_run,{}
1779380890161,runtime,process_start_ts,1779380529.0,,{}
1779380890161,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380890161,runtime,pid,42498.0,,{}
1779380890161,runtime,heartbeat_age_seconds,0.0,,{}
1779380890161,market_data,ws_connected,0.0,,{}
1779380890161,market_data,ws_disconnect_count,0.0,,{}
1779380890161,market_data,poll_ok,816.0,,{}
1779380890161,market_data,poll_err,0.0,,{}
1779380890161,market_data,poll_backoff_s,0.0,,{}
1779380890161,market_data,active_symbols,3.0,,{}
1779380890161,market_data,ready_symbols,3.0,,{}
1779380890161,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380890161,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380890161,market_data,stale_global,0.0,,{}
1779380890161,ml,feature_updates,809.0,,{}
1779380890161,ml,prediction_count,0.0,,{}
1779380890161,ml,candidate_count,2.0,,{}
1779380890161,ml,ranking_count,1.0,,{}
1779380890161,ml,signal_count,0.0,,{}
1779380890161,ml,inference_failures,0.0,,{}
1779380890161,ml,fallback_predictions,0.0,,{}
1779380890161,ml,last_refresh_ts_ms,,,{}
1779380890161,ml,last_ranking_ts_ms,1779380872000.0,,{}
1779380890161,ml,top_symbols,,,"{""value_json"": ""[\""BTCUSDT\""]""}"
1779380890161,ml,shadow_prediction_count,5.0,,{}
1779380890161,ml,shadow_candidate_count,5.0,,{}
1779380890161,ml,shadow_signal_count,0.0,,{}
1779380890161,ml,shadow_would_trade_count,0.0,,{}
1779380890161,ml,shadow_blocked_execution_count,0.0,,{}
1779380890161,ml,parity_check_count,0.0,,{}
1779380890161,ml,parity_failure_count,0.0,,{}
1779380890161,execution,fills,0.0,,{}
1779380890161,execution,open_positions,0.0,,{}
1779380890161,execution,exposure,0.0,,{}
1779380890161,execution,realized_pnl,0.0,,{}
1779380890161,execution,unrealized_pnl,0.0,,{}
1779380890161,execution,equity,100.0,,{}
1779380890161,execution,cash,100.0,,{}
1779380890161,execution,rejected_orders,0.0,,{}
1779380890161,execution,open_orders,0.0,,{}
1779380890161,execution,broker_realized_pnl,0.0,,{}
1779380890161,execution,broker_trades,0.0,,{}
1779380890161,execution,broker_wins,0.0,,{}
1779380890161,execution,broker_losses,0.0,,{}
1779380890161,execution,broker_win_rate,0.0,,{}
1779380890161,execution,broker_avg_hold_s,0.0,,{}
1779380890161,execution,broker_current_losing_streak,0.0,,{}
1779380890161,execution,broker_worst_losing_streak,0.0,,{}
1779380890161,execution,broker_open_orders,0.0,,{}
1779380890161,execution,broker_broker_mode,,live_alpaca,{}
1779380890161,safety,safe_mode,0.0,,{}
1779380890161,safety,kill_switch,0.0,,{}
1779380890161,safety,runtime_health_status,,OK,{}
1779380890161,safety,api_errors,0.0,,{}
1779380890161,safety,order_rejections,0.0,,{}
1779380890161,safety,stale_data_violations,0.0,,{}
1779380890161,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380890161,system,rss_memory_mb,92.949,,{}
1779380890161,system,thread_count,2.0,,{}
1779380890161,system,sqlite_size_mb,1884.562,,{}
1779380905187,runtime,uptime_seconds,375.664,,{}
1779380905187,runtime,runtime_profile,,dry_run,{}
1779380905187,runtime,process_start_ts,1779380529.0,,{}
1779380905187,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380905187,runtime,pid,42498.0,,{}
1779380905187,runtime,heartbeat_age_seconds,5.006,,{}
1779380905187,market_data,ws_connected,0.0,,{}
1779380905187,market_data,ws_disconnect_count,0.0,,{}
1779380905187,market_data,poll_ok,854.0,,{}
1779380905187,market_data,poll_err,0.0,,{}
1779380905187,market_data,poll_backoff_s,0.0,,{}
1779380905187,market_data,active_symbols,3.0,,{}
1779380905187,market_data,ready_symbols,3.0,,{}
1779380905187,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380905187,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380905187,market_data,stale_global,0.0,,{}
1779380905187,ml,feature_updates,846.0,,{}
1779380905187,ml,prediction_count,0.0,,{}
1779380905187,ml,candidate_count,2.0,,{}
1779380905187,ml,ranking_count,1.0,,{}
1779380905187,ml,signal_count,0.0,,{}
1779380905187,ml,inference_failures,0.0,,{}
1779380905187,ml,fallback_predictions,0.0,,{}
1779380905187,ml,last_refresh_ts_ms,,,{}
1779380905187,ml,last_ranking_ts_ms,1779380872000.0,,{}
1779380905187,ml,top_symbols,,,"{""value_json"": ""[\""BTCUSDT\""]""}"
1779380905187,ml,shadow_prediction_count,5.0,,{}
1779380905187,ml,shadow_candidate_count,5.0,,{}
1779380905187,ml,shadow_signal_count,0.0,,{}
1779380905187,ml,shadow_would_trade_count,0.0,,{}
1779380905187,ml,shadow_blocked_execution_count,0.0,,{}
1779380905187,ml,parity_check_count,0.0,,{}
1779380905187,ml,parity_failure_count,0.0,,{}
1779380905187,execution,fills,0.0,,{}
1779380905187,execution,open_positions,0.0,,{}
1779380905187,execution,exposure,0.0,,{}
1779380905187,execution,realized_pnl,0.0,,{}
1779380905187,execution,unrealized_pnl,0.0,,{}
1779380905187,execution,equity,100.0,,{}
1779380905187,execution,cash,100.0,,{}
1779380905187,execution,rejected_orders,0.0,,{}
1779380905187,execution,open_orders,0.0,,{}
1779380905187,execution,broker_realized_pnl,0.0,,{}
1779380905187,execution,broker_trades,0.0,,{}
1779380905187,execution,broker_wins,0.0,,{}
1779380905187,execution,broker_losses,0.0,,{}
1779380905187,execution,broker_win_rate,0.0,,{}
1779380905187,execution,broker_avg_hold_s,0.0,,{}
1779380905187,execution,broker_current_losing_streak,0.0,,{}
1779380905187,execution,broker_worst_losing_streak,0.0,,{}
1779380905187,execution,broker_open_orders,0.0,,{}
1779380905187,execution,broker_broker_mode,,live_alpaca,{}
1779380905187,safety,safe_mode,0.0,,{}
1779380905187,safety,kill_switch,0.0,,{}
1779380905187,safety,runtime_health_status,,OK,{}
1779380905187,safety,api_errors,0.0,,{}
1779380905187,safety,order_rejections,0.0,,{}
1779380905187,safety,stale_data_violations,0.0,,{}
1779380905187,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380905187,system,rss_memory_mb,92.949,,{}
1779380905187,system,thread_count,2.0,,{}
1779380905187,system,sqlite_size_mb,1884.684,,{}
1779380920206,runtime,uptime_seconds,390.683,,{}
1779380920206,runtime,runtime_profile,,dry_run,{}
1779380920206,runtime,process_start_ts,1779380529.0,,{}
1779380920206,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380920206,runtime,pid,42498.0,,{}
1779380920206,runtime,heartbeat_age_seconds,0.0,,{}
1779380920206,market_data,ws_connected,0.0,,{}
1779380920206,market_data,ws_disconnect_count,0.0,,{}
1779380920206,market_data,poll_ok,888.0,,{}
1779380920206,market_data,poll_err,0.0,,{}
1779380920206,market_data,poll_backoff_s,0.0,,{}
1779380920206,market_data,active_symbols,3.0,,{}
1779380920206,market_data,ready_symbols,3.0,,{}
1779380920206,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380920206,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380920206,market_data,stale_global,0.0,,{}
1779380920206,ml,feature_updates,880.0,,{}
1779380920206,ml,prediction_count,0.0,,{}
1779380920206,ml,candidate_count,2.0,,{}
1779380920206,ml,ranking_count,1.0,,{}
1779380920206,ml,signal_count,0.0,,{}
1779380920206,ml,inference_failures,0.0,,{}
1779380920206,ml,fallback_predictions,0.0,,{}
1779380920206,ml,last_refresh_ts_ms,,,{}
1779380920206,ml,last_ranking_ts_ms,1779380872000.0,,{}
1779380920206,ml,top_symbols,,,"{""value_json"": ""[\""BTCUSDT\""]""}"
1779380920206,ml,shadow_prediction_count,5.0,,{}
1779380920206,ml,shadow_candidate_count,5.0,,{}
1779380920206,ml,shadow_signal_count,0.0,,{}
1779380920206,ml,shadow_would_trade_count,0.0,,{}
1779380920206,ml,shadow_blocked_execution_count,0.0,,{}
1779380920206,ml,parity_check_count,0.0,,{}
1779380920206,ml,parity_failure_count,0.0,,{}
1779380920206,execution,fills,0.0,,{}
1779380920206,execution,open_positions,0.0,,{}
1779380920206,execution,exposure,0.0,,{}
1779380920206,execution,realized_pnl,0.0,,{}
1779380920206,execution,unrealized_pnl,0.0,,{}
1779380920206,execution,equity,100.0,,{}
1779380920206,execution,cash,100.0,,{}
1779380920206,execution,rejected_orders,0.0,,{}
1779380920206,execution,open_orders,0.0,,{}
1779380920206,execution,broker_realized_pnl,0.0,,{}
1779380920206,execution,broker_trades,0.0,,{}
1779380920206,execution,broker_wins,0.0,,{}
1779380920206,execution,broker_losses,0.0,,{}
1779380920206,execution,broker_win_rate,0.0,,{}
1779380920206,execution,broker_avg_hold_s,0.0,,{}
1779380920206,execution,broker_current_losing_streak,0.0,,{}
1779380920206,execution,broker_worst_losing_streak,0.0,,{}
1779380920206,execution,broker_open_orders,0.0,,{}
1779380920206,execution,broker_broker_mode,,live_alpaca,{}
1779380920206,safety,safe_mode,0.0,,{}
1779380920206,safety,kill_switch,0.0,,{}
1779380920206,safety,runtime_health_status,,OK,{}
1779380920206,safety,api_errors,0.0,,{}
1779380920206,safety,order_rejections,0.0,,{}
1779380920206,safety,stale_data_violations,0.0,,{}
1779380920206,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380920206,system,rss_memory_mb,92.949,,{}
1779380920206,system,thread_count,2.0,,{}
1779380920206,system,sqlite_size_mb,1884.684,,{}
1779380935222,runtime,uptime_seconds,405.699,,{}
1779380935222,runtime,runtime_profile,,dry_run,{}
1779380935222,runtime,process_start_ts,1779380529.0,,{}
1779380935222,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380935222,runtime,pid,42498.0,,{}
1779380935222,runtime,heartbeat_age_seconds,5.004,,{}
1779380935222,market_data,ws_connected,0.0,,{}
1779380935222,market_data,ws_disconnect_count,0.0,,{}
1779380935222,market_data,poll_ok,924.0,,{}
1779380935222,market_data,poll_err,0.0,,{}
1779380935222,market_data,poll_backoff_s,0.0,,{}
1779380935222,market_data,active_symbols,3.0,,{}
1779380935222,market_data,ready_symbols,3.0,,{}
1779380935222,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380935222,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380935222,market_data,stale_global,0.0,,{}
1779380935222,ml,feature_updates,916.0,,{}
1779380935222,ml,prediction_count,0.0,,{}
1779380935222,ml,candidate_count,2.0,,{}
1779380935222,ml,ranking_count,1.0,,{}
1779380935222,ml,signal_count,0.0,,{}
1779380935222,ml,inference_failures,0.0,,{}
1779380935222,ml,fallback_predictions,0.0,,{}
1779380935222,ml,last_refresh_ts_ms,,,{}
1779380935222,ml,last_ranking_ts_ms,1779380932000.0,,{}
1779380935222,ml,top_symbols,,,"{""value_json"": ""[\""ETHUSDT\""]""}"
1779380935222,ml,shadow_prediction_count,7.0,,{}
1779380935222,ml,shadow_candidate_count,7.0,,{}
1779380935222,ml,shadow_signal_count,0.0,,{}
1779380935222,ml,shadow_would_trade_count,0.0,,{}
1779380935222,ml,shadow_blocked_execution_count,0.0,,{}
1779380935222,ml,parity_check_count,0.0,,{}
1779380935222,ml,parity_failure_count,0.0,,{}
1779380935222,execution,fills,0.0,,{}
1779380935222,execution,open_positions,0.0,,{}
1779380935222,execution,exposure,0.0,,{}
1779380935222,execution,realized_pnl,0.0,,{}
1779380935222,execution,unrealized_pnl,0.0,,{}
1779380935222,execution,equity,100.0,,{}
1779380935222,execution,cash,100.0,,{}
1779380935222,execution,rejected_orders,0.0,,{}
1779380935222,execution,open_orders,0.0,,{}
1779380935222,execution,broker_realized_pnl,0.0,,{}
1779380935222,execution,broker_trades,0.0,,{}
1779380935222,execution,broker_wins,0.0,,{}
1779380935222,execution,broker_losses,0.0,,{}
1779380935222,execution,broker_win_rate,0.0,,{}
1779380935222,execution,broker_avg_hold_s,0.0,,{}
1779380935222,execution,broker_current_losing_streak,0.0,,{}
1779380935222,execution,broker_worst_losing_streak,0.0,,{}
1779380935222,execution,broker_open_orders,0.0,,{}
1779380935222,execution,broker_broker_mode,,live_alpaca,{}
1779380935222,safety,safe_mode,0.0,,{}
1779380935222,safety,kill_switch,0.0,,{}
1779380935222,safety,runtime_health_status,,OK,{}
1779380935222,safety,api_errors,0.0,,{}
1779380935222,safety,order_rejections,0.0,,{}
1779380935222,safety,stale_data_violations,0.0,,{}
1779380935222,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380935222,system,rss_memory_mb,93.0,,{}
1779380935222,system,thread_count,2.0,,{}
1779380935222,system,sqlite_size_mb,1884.684,,{}
1779380950242,runtime,uptime_seconds,420.718,,{}
1779380950242,runtime,runtime_profile,,dry_run,{}
1779380950242,runtime,process_start_ts,1779380529.0,,{}
1779380950242,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380950242,runtime,pid,42498.0,,{}
1779380950242,runtime,heartbeat_age_seconds,0.0,,{}
1779380950242,market_data,ws_connected,0.0,,{}
1779380950242,market_data,ws_disconnect_count,0.0,,{}
1779380950242,market_data,poll_ok,954.0,,{}
1779380950242,market_data,poll_err,0.0,,{}
1779380950242,market_data,poll_backoff_s,0.0,,{}
1779380950242,market_data,active_symbols,3.0,,{}
1779380950242,market_data,ready_symbols,3.0,,{}
1779380950242,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380950242,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380950242,market_data,stale_global,0.0,,{}
1779380950242,ml,feature_updates,946.0,,{}
1779380950242,ml,prediction_count,0.0,,{}
1779380950242,ml,candidate_count,2.0,,{}
1779380950242,ml,ranking_count,1.0,,{}
1779380950242,ml,signal_count,0.0,,{}
1779380950242,ml,inference_failures,0.0,,{}
1779380950242,ml,fallback_predictions,0.0,,{}
1779380950242,ml,last_refresh_ts_ms,,,{}
1779380950242,ml,last_ranking_ts_ms,1779380932000.0,,{}
1779380950242,ml,top_symbols,,,"{""value_json"": ""[\""ETHUSDT\""]""}"
1779380950242,ml,shadow_prediction_count,7.0,,{}
1779380950242,ml,shadow_candidate_count,7.0,,{}
1779380950242,ml,shadow_signal_count,0.0,,{}
1779380950242,ml,shadow_would_trade_count,0.0,,{}
1779380950242,ml,shadow_blocked_execution_count,0.0,,{}
1779380950242,ml,parity_check_count,0.0,,{}
1779380950242,ml,parity_failure_count,0.0,,{}
1779380950242,execution,fills,0.0,,{}
1779380950242,execution,open_positions,0.0,,{}
1779380950242,execution,exposure,0.0,,{}
1779380950242,execution,realized_pnl,0.0,,{}
1779380950242,execution,unrealized_pnl,0.0,,{}
1779380950242,execution,equity,100.0,,{}
1779380950242,execution,cash,100.0,,{}
1779380950242,execution,rejected_orders,0.0,,{}
1779380950242,execution,open_orders,0.0,,{}
1779380950242,execution,broker_realized_pnl,0.0,,{}
1779380950242,execution,broker_trades,0.0,,{}
1779380950242,execution,broker_wins,0.0,,{}
1779380950242,execution,broker_losses,0.0,,{}
1779380950242,execution,broker_win_rate,0.0,,{}
1779380950242,execution,broker_avg_hold_s,0.0,,{}
1779380950242,execution,broker_current_losing_streak,0.0,,{}
1779380950242,execution,broker_worst_losing_streak,0.0,,{}
1779380950242,execution,broker_open_orders,0.0,,{}
1779380950242,execution,broker_broker_mode,,live_alpaca,{}
1779380950242,safety,safe_mode,0.0,,{}
1779380950242,safety,kill_switch,0.0,,{}
1779380950242,safety,runtime_health_status,,OK,{}
1779380950242,safety,api_errors,0.0,,{}
1779380950242,safety,order_rejections,0.0,,{}
1779380950242,safety,stale_data_violations,0.0,,{}
1779380950242,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380950242,system,rss_memory_mb,93.078,,{}
1779380950242,system,thread_count,2.0,,{}
1779380950242,system,sqlite_size_mb,1884.684,,{}
1779380965256,runtime,uptime_seconds,435.733,,{}
1779380965256,runtime,runtime_profile,,dry_run,{}
1779380965256,runtime,process_start_ts,1779380529.0,,{}
1779380965256,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380965256,runtime,pid,42498.0,,{}
1779380965256,runtime,heartbeat_age_seconds,5.005,,{}
1779380965256,market_data,ws_connected,0.0,,{}
1779380965256,market_data,ws_disconnect_count,0.0,,{}
1779380965256,market_data,poll_ok,990.0,,{}
1779380965256,market_data,poll_err,0.0,,{}
1779380965256,market_data,poll_backoff_s,0.0,,{}
1779380965256,market_data,active_symbols,3.0,,{}
1779380965256,market_data,ready_symbols,3.0,,{}
1779380965256,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380965256,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380965256,market_data,stale_global,0.0,,{}
1779380965256,ml,feature_updates,980.0,,{}
1779380965256,ml,prediction_count,0.0,,{}
1779380965256,ml,candidate_count,2.0,,{}
1779380965256,ml,ranking_count,1.0,,{}
1779380965256,ml,signal_count,0.0,,{}
1779380965256,ml,inference_failures,0.0,,{}
1779380965256,ml,fallback_predictions,0.0,,{}
1779380965256,ml,last_refresh_ts_ms,,,{}
1779380965256,ml,last_ranking_ts_ms,1779380932000.0,,{}
1779380965256,ml,top_symbols,,,"{""value_json"": ""[\""ETHUSDT\""]""}"
1779380965256,ml,shadow_prediction_count,7.0,,{}
1779380965256,ml,shadow_candidate_count,7.0,,{}
1779380965256,ml,shadow_signal_count,0.0,,{}
1779380965256,ml,shadow_would_trade_count,0.0,,{}
1779380965256,ml,shadow_blocked_execution_count,0.0,,{}
1779380965256,ml,parity_check_count,0.0,,{}
1779380965256,ml,parity_failure_count,0.0,,{}
1779380965256,execution,fills,0.0,,{}
1779380965256,execution,open_positions,0.0,,{}
1779380965256,execution,exposure,0.0,,{}
1779380965256,execution,realized_pnl,0.0,,{}
1779380965256,execution,unrealized_pnl,0.0,,{}
1779380965256,execution,equity,100.0,,{}
1779380965256,execution,cash,100.0,,{}
1779380965256,execution,rejected_orders,0.0,,{}
1779380965256,execution,open_orders,0.0,,{}
1779380965256,execution,broker_realized_pnl,0.0,,{}
1779380965256,execution,broker_trades,0.0,,{}
1779380965256,execution,broker_wins,0.0,,{}
1779380965256,execution,broker_losses,0.0,,{}
1779380965256,execution,broker_win_rate,0.0,,{}
1779380965256,execution,broker_avg_hold_s,0.0,,{}
1779380965256,execution,broker_current_losing_streak,0.0,,{}
1779380965256,execution,broker_worst_losing_streak,0.0,,{}
1779380965256,execution,broker_open_orders,0.0,,{}
1779380965256,execution,broker_broker_mode,,live_alpaca,{}
1779380965256,safety,safe_mode,0.0,,{}
1779380965256,safety,kill_switch,0.0,,{}
1779380965256,safety,runtime_health_status,,OK,{}
1779380965256,safety,api_errors,0.0,,{}
1779380965256,safety,order_rejections,0.0,,{}
1779380965256,safety,stale_data_violations,0.0,,{}
1779380965256,safety,health_messages,,,"{""value_json"": ""[]""}"
1779380965256,system,rss_memory_mb,93.098,,{}
1779380965256,system,thread_count,2.0,,{}
1779380965256,system,sqlite_size_mb,1884.738,,{}
1779380980283,runtime,uptime_seconds,450.759,,{}
1779380980283,runtime,runtime_profile,,dry_run,{}
1779380980283,runtime,process_start_ts,1779380529.0,,{}
1779380980283,runtime,process_start_ts_ms,1779380529524.0,,{}
1779380980283,runtime,pid,42498.0,,{}
1779380980283,runtime,heartbeat_age_seconds,0.0,,{}
1779380980283,market_data,ws_connected,0.0,,{}
1779380980283,market_data,ws_disconnect_count,0.0,,{}
1779380980283,market_data,poll_ok,1026.0,,{}
1779380980283,market_data,poll_err,0.0,,{}
1779380980283,market_data,poll_backoff_s,0.0,,{}
1779380980283,market_data,active_symbols,3.0,,{}
1779380980283,market_data,ready_symbols,3.0,,{}
1779380980283,market_data,ready_symbol_list,,,"{""value_json"": ""[\""BNBUSDT\"", \""BTCUSDT\"", \""ETHUSDT\""]""}"
1779380980283,market_data,stale_symbols,,,"{""value_json"": ""[]""}"
1779380980283,market_data,stale_global,0.0,,{}
1779380980283,ml,feature_updates,1016.0,,{}
1779380980283,ml,prediction_count,0.0,,{}
1779380980283,ml,candidate_count,2.0,,{}
1779380980283,ml,ranking_count,1.0,,{}
1779380980283,ml,signal_count,0.0,,{}
1779380980283,ml,inference_failures,0.0,,{}
1779380980283,ml,fallback_predictions,0.0,,{}
1779380980283,ml,last_refresh_ts_ms,,,{}
1779380980283,ml,last_ranking_ts_ms,1779380932000.0,,{}
1779380980283,ml,top_symbols,,,"{""value_json"": ""[\""ETHUSDT\""]""}"
1779380980283,ml,shadow_prediction_count,7.0,,{}
1779380980283,ml,shadow_candidate_count,7.0,,{}
1779380980283,ml,shadow_signal_count,0.0,,{}
1779380980283,ml,shadow_would_trade_count,0.0,,{}
1779380980283,ml,shadow_blocked_execution_count,0.0,,{}
1779380980283,ml,parity_check_count,0.0,,{}
1779380980283,ml,parity_failure_count,0.0,,{}
1779380980283,execution,fills,0.0,,{}
1779380980283,execution,open_positions,0.0,,{}
1779380980283,execution,exposure,0.0,,{}
